beds,baths,size,zip_code,price,lot_sq_ft,bed_bath_diff,bed_bath_ratio,lot_size_ratio
4,1.0,1190.0,98106,463900.0,7320.0,3.0,4.0,6.151260504201681
5,5.5,5770.0,98122,5000000.0,8226.0,-0.5,0.9090909090909091,1.4256499133448874
2,2.5,1710.0,98117,875000.0,962.0,-0.5,0.8,0.5625730994152047
2,2.0,968.0,98103,700000.0,656.0,0.0,1.0,0.6776859504132231
2,1.0,790.0,98178,532500.0,5877.0,1.0,2.0,7.439240506329114
1,1.0,376.0,98199,1000000.0,10018.800000000001,0.0,1.0,26.645744680851067
6,5.5,4510.0,98178,2202718.0,12196.800000000001,0.5,1.0909090909090908,2.704390243902439
3,2.0,1300.0,98199,1100000.0,3914.0,1.0,1.5,3.0107692307692306
3,3.5,2106.0,98115,1266000.0,1785.0,-0.5,0.8571428571428571,0.8475783475783476
3,2.5,1573.0,98107,1099950.0,1243.0,0.5,1.2,0.7902097902097902
4,2.0,2870.0,98168,703500.0,98881.2,2.0,2.0,34.453379790940765
4,3.5,4006.0,98199,2940000.0,5000.0,0.5,1.1428571428571428,1.2481278082875686
2,1.0,1060.0,98108,875000.0,5666.0,1.0,2.0,5.345283018867924
3,2.5,1610.0,98199,840000.0,1426.0,0.5,1.2,0.8857142857142857
2,3.0,1212.0,98136,600000.0,30491.999999999996,-1.0,0.6666666666666666,25.158415841584155
4,2.5,2390.0,98115,1350000.0,3570.0,1.5,1.6,1.493723849372385
2,1.0,1080.0,98199,950000.0,6000.0,1.0,2.0,5.555555555555555
2,1.0,1350.0,98126,850000.0,6500.0,1.0,2.0,4.814814814814815
4,3.5,2795.0,98122,1740000.0,6400.0,0.5,1.1428571428571428,2.289803220035778
2,1.0,970.0,98103,1075000.0,2714.0,1.0,2.0,2.7979381443298967
3,3.5,1820.0,98122,1250000.0,1101.0,-0.5,0.8571428571428571,0.6049450549450549
3,2.0,1770.0,98168,500000.0,7242.0,1.0,1.5,4.091525423728814
6,4.0,3280.0,98118,999950.0,5650.0,2.0,1.5,1.7225609756097562
3,1.0,1260.0,98168,440000.0,13939.2,2.0,3.0,11.062857142857144
4,2.5,1939.0,98107,1025000.0,2499.0,1.5,1.6,1.288808664259928
4,3.0,2200.0,98118,874999.0,5586.0,1.0,1.3333333333333333,2.539090909090909
3,2.0,1650.0,98126,750000.0,5075.0,1.0,1.5,3.0757575757575757
3,2.0,1260.0,98133,615000.0,2640.0,1.0,1.5,2.0952380952380953
2,2.0,1020.0,98118,605000.0,776.0,0.0,1.0,0.7607843137254902
3,2.5,1500.0,98119,1023500.0,1235.0,0.5,1.2,0.8233333333333334
2,1.0,1080.0,98118,650000.0,6000.0,1.0,2.0,5.555555555555555
4,2.5,1544.0,98117,889000.0,1562.0,1.5,1.6,1.011658031088083
4,2.0,1470.0,98118,460000.0,4000.0,2.0,2.0,2.7210884353741496
4,2.0,1680.0,98107,930000.0,2600.0,2.0,2.0,1.5476190476190477
4,2.0,2420.0,98126,948750.0,3680.0,2.0,2.0,1.5206611570247934
4,3.5,2011.0,98136,1130000.0,2421.0,0.5,1.1428571428571428,1.2038786673296866
2,2.5,840.0,98144,629000.0,846.0,-0.5,0.8,1.0071428571428571
1,1.0,434.0,98102,345000.0,6600.0,0.0,1.0,15.2073732718894
4,2.5,2730.0,98146,1175000.0,5724.0,1.5,1.6,2.096703296703297
3,1.5,1350.0,98118,599000.0,2497.0,1.5,2.0,1.8496296296296297
3,3.5,1740.0,98122,840000.0,2061.0,-0.5,0.8571428571428571,1.1844827586206896
3,2.5,1940.0,98118,1140000.0,2880.0,0.5,1.2,1.4845360824742269
4,1.0,1340.0,98144,685000.0,6000.0,3.0,4.0,4.477611940298507
2,2.0,1110.0,98103,689000.0,1650.0,0.0,1.0,1.4864864864864864
3,2.5,1380.0,98115,613000.0,1550.0,0.5,1.2,1.1231884057971016
3,2.5,1400.0,98136,785000.0,1001.0,0.5,1.2,0.715
3,2.0,2110.0,98108,815000.0,4000.0,1.0,1.5,1.8957345971563981
1,1.0,557.0,98102,399950.0,38332.8,0.0,1.0,68.82010771992819
3,2.0,1830.0,98126,835000.0,5850.0,1.0,1.5,3.19672131147541
3,2.0,1480.0,98116,780000.0,5000.0,1.0,1.5,3.3783783783783785
3,1.5,1550.0,98133,835000.0,8070.0,1.5,2.0,5.2064516129032254
3,2.0,1670.0,98146,620000.0,8573.0,1.0,1.5,5.133532934131736
4,2.5,2890.0,98115,1650000.0,3060.0,1.5,1.6,1.0588235294117647
3,3.5,1590.0,98136,820000.0,1781.0,-0.5,0.8571428571428571,1.120125786163522
1,1.0,630.0,98109,439900.0,17424.0,0.0,1.0,27.65714285714286
4,2.0,1440.0,98126,760000.0,4560.0,2.0,2.0,3.1666666666666665
3,2.5,2529.0,98122,1650000.0,3000.0,0.5,1.2,1.1862396204033214
3,3.0,1086.0,98144,539950.0,16117.199999999999,0.0,1.0,14.840883977900551
3,2.0,1565.0,98103,985000.0,2500.0,1.0,1.5,1.597444089456869
3,7.0,2190.0,98112,1868000.0,5504.0,-4.0,0.42857142857142855,2.51324200913242
2,2.0,1400.0,98115,530000.0,3060.0,0.0,1.0,2.1857142857142855
3,3.5,1352.0,98115,886000.0,1680.0,-0.5,0.8571428571428571,1.242603550295858
4,4.0,2030.0,98115,1349000.0,5400.0,0.0,1.0,2.6600985221674875
3,2.0,1455.0,98117,959822.0,43560.0,1.0,1.5,29.938144329896907
5,4.0,3240.0,98199,1825000.0,8820.0,1.0,1.25,2.7222222222222223
3,2.0,924.0,98126,422000.0,11325.6,1.0,1.5,12.257142857142858
3,2.0,1758.0,98103,1130000.0,1350.0,1.0,1.5,0.7679180887372014
3,2.5,1830.0,98116,960000.0,1175.0,0.5,1.2,0.6420765027322405
4,3.0,2970.0,98102,1950000.0,4000.0,1.0,1.3333333333333333,1.3468013468013469
3,3.5,1500.0,98103,700000.0,1182.0,-0.5,0.8571428571428571,0.788
3,2.0,2020.0,98119,900000.0,6000.0,1.0,1.5,2.9702970297029703
3,3.5,2188.0,98112,1700000.0,4920.0,-0.5,0.8571428571428571,2.2486288848263256
2,1.5,1131.0,98144,699950.0,43560.0,0.5,1.3333333333333333,38.51458885941645
2,2.0,1889.0,98112,2750000.0,9601.0,0.0,1.0,5.082583377448385
2,2.0,1131.0,98116,575000.0,6018.0,0.0,1.0,5.320954907161804
4,3.0,3300.0,98199,1995000.0,7700.0,1.0,1.3333333333333333,2.3333333333333335
4,2.0,2510.0,98115,1025000.0,5460.0,2.0,2.0,2.1752988047808763
2,2.5,1580.0,98178,1790000.0,13503.6,-0.5,0.8,8.546582278481013
1,1.0,703.0,98126,350000.0,22215.600000000002,0.0,1.0,31.60113798008535
2,2.0,1220.0,98118,600000.0,755.0,0.0,1.0,0.6188524590163934
9,5.0,3590.0,98117,1100400.0,4680.0,4.0,1.8,1.3036211699164346
6,5.5,4299.0,98115,3300000.0,6867.0,0.5,1.0909090909090908,1.5973482205163991
3,2.5,1260.0,98117,750000.0,1252.0,0.5,1.2,0.9936507936507937
2,2.5,1048.0,98115,760000.0,1048.0,-0.5,0.8,1.0
4,1.0,1470.0,98125,699999.0,8520.0,3.0,4.0,5.795918367346939
1,1.0,1113.0,98102,595000.0,9830.0,0.0,1.0,8.831985624438454
2,2.0,1570.0,98103,715000.0,3250.0,0.0,1.0,2.070063694267516
3,2.5,2740.0,98117,1375000.0,4800.0,0.5,1.2,1.7518248175182483
2,2.5,1470.0,98103,885000.0,780.0,-0.5,0.8,0.5306122448979592
4,2.0,1710.0,98118,685000.0,9660.0,2.0,2.0,5.649122807017544
3,2.5,1580.0,98103,1095000.0,1372.0,0.5,1.2,0.8683544303797468
2,1.0,800.0,98125,550000.0,6946.0,1.0,2.0,8.6825
3,1.0,980.0,98103,500000.0,3000.0,2.0,3.0,3.061224489795918
5,3.5,3700.0,98122,2075000.0,7581.0,1.5,1.4285714285714286,2.0489189189189188
4,2.0,2352.0,98199,1450000.0,5000.0,2.0,2.0,2.1258503401360542
3,3.0,2320.0,98125,675000.0,9465.0,0.0,1.0,4.079741379310345
2,2.0,1503.0,98108,729000.0,6250.0,0.0,1.0,4.1583499667332005
4,5.5,2410.0,98146,1500000.0,9000.0,-1.5,0.7272727272727273,3.7344398340248963
2,1.5,950.0,98103,1270000.0,43560.0,0.5,1.3333333333333333,45.85263157894737
3,1.5,1640.0,98103,1060000.0,5196.0,1.5,2.0,3.1682926829268294
3,1.5,2440.0,98112,1400000.0,4000.0,1.5,2.0,1.639344262295082
1,1.0,594.0,98105,405000.0,16988.4,0.0,1.0,28.6
4,2.0,1480.0,98118,665000.0,6075.0,2.0,2.0,4.10472972972973
3,2.5,1220.0,98118,618000.0,1136.0,0.5,1.2,0.9311475409836065
3,2.0,2740.0,98177,1305000.0,8340.0,1.0,1.5,3.0437956204379564
3,3.0,2160.0,98118,1300000.0,6710.0,0.0,1.0,3.1064814814814814
2,2.0,1400.0,98199,850000.0,802.0,0.0,1.0,0.5728571428571428
3,2.5,2650.0,98136,1112000.0,7548.0,0.5,1.2,2.848301886792453
2,2.0,2735.0,98121,871000.0,13068.0,0.0,1.0,4.778062157221207
2,1.0,1201.0,98126,605000.0,5000.0,1.0,2.0,4.163197335553705
6,6.0,3488.0,98103,1225000.0,2388.0,0.0,1.0,0.6846330275229358
4,2.0,1742.0,98105,781000.0,54450.0,2.0,2.0,31.257175660160733
4,2.0,2390.0,98105,1195000.0,5535.0,2.0,2.0,2.3158995815899583
3,1.0,4018.0,98122,517500.0,5000.0,2.0,3.0,1.2444001991040319
3,3.5,1530.0,98117,1089000.0,3000.0,-0.5,0.8571428571428571,1.9607843137254901
5,3.5,3340.0,98112,2500000.0,3600.0,1.5,1.4285714285714286,1.0778443113772456
2,1.0,2060.0,98106,525000.0,6000.0,1.0,2.0,2.912621359223301
3,2.5,1650.0,98106,675000.0,2752.0,0.5,1.2,1.667878787878788
1,1.0,640.0,98144,497000.0,17424.0,0.0,1.0,27.225
2,2.0,1106.0,98109,1470000.0,12632.4,0.0,1.0,11.421699819168174
2,2.0,1200.0,98199,519000.0,8000.0,0.0,1.0,6.666666666666667
3,2.5,1390.0,98126,575000.0,1570.0,0.5,1.2,1.129496402877698
3,2.0,1759.0,98116,890000.0,1188.0,1.0,1.5,0.6753837407617965
2,1.5,1690.0,98118,779000.0,5027.0,0.5,1.3333333333333333,2.9745562130177516
4,3.5,2191.0,98103,1394600.0,4120.0,0.5,1.1428571428571428,1.8804198995892287
3,2.5,1380.0,98144,655000.0,1022.0,0.5,1.2,0.7405797101449275
2,2.0,877.0,98115,415000.0,114562.79999999999,0.0,1.0,130.630330672748
5,4.0,2754.0,98126,956000.0,3969.0,1.0,1.25,1.4411764705882353
3,2.0,2770.0,98115,700000.0,7770.0,1.0,1.5,2.8050541516245486
3,2.0,2029.0,98115,685000.0,400751.99999999994,1.0,1.5,197.51207491375058
4,3.0,2560.0,98115,890000.0,9956.0,1.0,1.3333333333333333,3.8890625
5,3.5,2966.0,98126,1263500.0,43560.0,1.5,1.4285714285714286,14.68644639244774
3,2.5,1763.0,98117,1135000.0,2498.0,0.5,1.2,1.4169030062393648
3,2.5,1550.0,98116,1350000.0,7089.0,0.5,1.2,4.573548387096774
2,1.0,830.0,98177,645000.0,6600.0,1.0,2.0,7.951807228915663
5,3.5,5090.0,98102,4325000.0,11761.2,1.5,1.4285714285714286,2.3106483300589393
3,4.5,1460.0,98108,700000.0,1231.0,-1.5,0.6666666666666666,0.8431506849315068
2,2.0,1036.0,98103,789950.0,656.0,0.0,1.0,0.6332046332046332
3,3.0,1687.0,98115,1035000.0,43560.0,0.0,1.0,25.820983995257855
3,1.5,1430.0,98168,438000.0,8992.0,1.5,2.0,6.288111888111888
2,2.0,1960.0,98168,580000.0,7405.0,0.0,1.0,3.7780612244897958
4,3.5,2720.0,98115,1395000.0,7598.0,0.5,1.1428571428571428,2.7933823529411765
1,1.0,706.0,98116,520000.0,20037.600000000002,0.0,1.0,28.381869688385272
3,2.0,2600.0,98144,1525000.0,4200.0,1.0,1.5,1.6153846153846154
3,2.0,1900.0,98115,965000.0,6093.0,1.0,1.5,3.2068421052631577
2,1.5,1580.0,98115,1300000.0,6120.0,0.5,1.3333333333333333,3.8734177215189876
1,1.0,1270.0,98108,915000.0,5640.0,0.0,1.0,4.440944881889764
4,2.5,2320.0,98108,1001000.0,9500.0,1.5,1.6,4.094827586206897
3,1.0,910.0,98106,650000.0,15245.999999999998,2.0,3.0,16.75384615384615
2,1.0,1915.0,98133,725000.0,5077.0,1.0,2.0,2.6511749347258484
3,2.0,2462.0,98119,1150000.0,3200.0,1.0,1.5,1.2997562956945572
4,3.5,2640.0,98103,1750000.0,3062.0,0.5,1.1428571428571428,1.159848484848485
3,2.5,1670.0,98144,875000.0,1304.0,0.5,1.2,0.7808383233532934
3,1.0,1090.0,98133,630000.0,7258.0,2.0,3.0,6.658715596330275
3,3.5,1621.0,98109,1085000.0,987.0,-0.5,0.8571428571428571,0.6088834053053671
4,2.0,2591.0,98125,800000.0,6900.0,2.0,2.0,2.6630644538788113
2,2.5,840.0,98118,612500.0,897.0,-0.5,0.8,1.0678571428571428
4,3.5,2910.0,98115,2325000.0,3491.0,0.5,1.1428571428571428,1.199656357388316
2,1.0,1410.0,98118,590000.0,5000.0,1.0,2.0,3.5460992907801416
2,1.0,770.0,98106,560000.0,4672.0,1.0,2.0,6.067532467532468
3,2.0,1900.0,98199,1299000.0,6957.0,1.0,1.5,3.661578947368421
3,2.0,2760.0,98119,1256000.0,5195.0,1.0,1.5,1.8822463768115942
3,2.0,1290.0,98144,925000.0,2700.0,1.0,1.5,2.0930232558139537
2,2.0,850.0,98115,889900.0,6120.0,0.0,1.0,7.2
2,1.5,900.0,98105,568000.0,900.0,0.5,1.3333333333333333,1.0
6,5.0,2667.0,98122,900000.0,4000.0,1.0,1.2,1.4998125234345707
2,1.5,1320.0,98116,810000.0,6080.0,0.5,1.3333333333333333,4.606060606060606
2,1.0,1140.0,98106,528000.0,4920.0,1.0,2.0,4.315789473684211
3,1.0,1380.0,98117,890000.0,4080.0,2.0,3.0,2.9565217391304346
3,2.0,1422.0,98117,780000.0,1405.0,1.0,1.5,0.9880450070323488
2,3.0,2943.0,98105,1650000.0,133293.6,-1.0,0.6666666666666666,45.29174311926606
3,2.0,1250.0,98106,625000.0,6000.0,1.0,1.5,4.8
3,2.0,2390.0,98133,1150000.0,10890.0,1.0,1.5,4.556485355648536
3,2.0,1680.0,98199,1087500.0,5000.0,1.0,1.5,2.9761904761904763
2,2.0,840.0,98116,645000.0,1452.0,0.0,1.0,1.7285714285714286
3,1.5,1880.0,98125,749000.0,6215.0,1.5,2.0,3.3058510638297873
2,2.0,881.0,98103,550000.0,6000.0,0.0,1.0,6.810442678774121
2,1.0,850.0,98144,778000.0,4000.0,1.0,2.0,4.705882352941177
3,1.5,2170.0,98109,1250000.0,3000.0,1.5,2.0,1.3824884792626728
2,1.0,1110.0,98125,820000.0,5413.0,1.0,2.0,4.876576576576577
4,3.5,3930.0,98102,2925000.0,4000.0,0.5,1.1428571428571428,1.0178117048346056
3,1.5,1710.0,98122,1000000.0,1250.0,1.5,2.0,0.7309941520467836
5,3.0,2120.0,98126,750000.0,1959.0,2.0,1.6666666666666667,0.9240566037735849
3,4.0,2360.0,98115,1325000.0,5080.0,-1.0,0.75,2.152542372881356
4,4.0,2250.0,98106,1070000.0,6600.0,0.0,1.0,2.933333333333333
4,2.0,2320.0,98115,1150000.0,6960.0,2.0,2.0,3.0
4,3.5,3490.0,98115,1480000.0,11761.2,0.5,1.1428571428571428,3.369971346704871
4,2.5,2500.0,98117,1295000.0,4046.0,1.5,1.6,1.6184
2,2.5,1490.0,98115,855000.0,7547.0,-0.5,0.8,5.065100671140939
3,2.5,1700.0,98102,1475000.0,2125.0,0.5,1.2,1.25
2,2.0,1261.0,98125,625000.0,978.0,0.0,1.0,0.7755749405233942
4,2.0,2440.0,98122,1060000.0,2168.0,2.0,2.0,0.8885245901639345
3,2.5,1420.0,98108,750000.0,2929.0,0.5,1.2,2.062676056338028
3,2.0,1380.0,98122,740000.0,815.0,1.0,1.5,0.5905797101449275
3,2.0,1111.0,98112,849000.0,719.0,1.0,1.5,0.6471647164716472
3,1.5,1920.0,98133,865000.0,6300.0,1.5,2.0,3.28125
3,1.5,1220.0,98144,660000.0,2242.0,1.5,2.0,1.837704918032787
3,3.0,4010.0,98112,3050000.0,8207.0,0.0,1.0,2.0466334164588527
2,2.0,1170.0,98144,644999.0,588.0,0.0,1.0,0.5025641025641026
3,2.5,1600.0,98144,699900.0,695.0,0.5,1.2,0.434375
2,1.5,1290.0,98144,762500.0,1748.0,0.5,1.3333333333333333,1.3550387596899225
2,1.0,980.0,98112,800000.0,3200.0,1.0,2.0,3.2653061224489797
2,1.5,1260.0,98118,715000.0,3858.0,0.5,1.3333333333333333,3.0619047619047617
5,2.0,2660.0,98136,1125000.0,6400.0,3.0,2.5,2.406015037593985
4,3.0,2680.0,98115,2100000.0,6402.0,1.0,1.3333333333333333,2.388805970149254
4,2.0,1640.0,98136,730000.0,4400.0,2.0,2.0,2.682926829268293
3,2.0,2000.0,98115,925000.0,5632.0,1.0,1.5,2.816
2,2.0,1523.0,98125,639950.0,864.0,0.0,1.0,0.5673013788575181
4,3.0,2430.0,98146,520000.0,9500.0,1.0,1.3333333333333333,3.909465020576132
2,2.0,1199.0,98117,375000.0,46173.600000000006,0.0,1.0,38.51009174311927
4,3.0,2160.0,98125,980000.0,6298.0,1.0,1.3333333333333333,2.9157407407407407
2,2.0,1425.0,98104,899000.0,18295.2,0.0,1.0,12.838736842105263
6,7.0,4570.0,98105,1950000.0,12632.4,-1.0,0.8571428571428571,2.7642013129102843
2,1.5,940.0,98144,640000.0,1740.0,0.5,1.3333333333333333,1.851063829787234
3,3.5,1710.0,98126,699000.0,1728.0,-0.5,0.8571428571428571,1.0105263157894737
3,2.5,1430.0,98103,855000.0,1102.0,0.5,1.2,0.7706293706293706
3,3.5,1500.0,98118,598800.0,1274.0,-0.5,0.8571428571428571,0.8493333333333334
3,1.5,1376.0,98107,780000.0,1169.0,1.5,2.0,0.8495639534883721
4,3.5,4002.0,98116,2100000.0,5000.0,0.5,1.1428571428571428,1.249375312343828
4,1.0,1600.0,98115,652000.0,11761.2,3.0,4.0,7.350750000000001
5,3.0,2055.0,98122,1100000.0,4000.0,2.0,1.6666666666666667,1.9464720194647203
1,1.0,647.0,98102,377500.0,7197.0,0.0,1.0,11.123647604327665
2,2.0,940.0,98115,579000.0,585.0,0.0,1.0,0.6223404255319149
2,1.5,1150.0,98125,590000.0,1262.0,0.5,1.3333333333333333,1.097391304347826
2,2.5,1459.0,98103,665000.0,887.0,-0.5,0.8,0.6079506511309116
4,2.5,1910.0,98103,1625000.0,3000.0,1.5,1.6,1.5706806282722514
4,3.0,2297.0,98178,783000.0,7200.0,1.0,1.3333333333333333,3.134523291249456
4,2.5,2320.0,98118,820000.0,5001.0,1.5,1.6,2.155603448275862
5,3.5,2387.0,98133,1125000.0,5445.0,1.5,1.4285714285714286,2.28110599078341
5,3.5,3270.0,98115,2000000.0,4080.0,1.5,1.4285714285714286,1.2477064220183487
3,2.5,1530.0,98126,899999.0,1482.0,0.5,1.2,0.9686274509803922
2,1.0,1150.0,98136,845714.0,6340.0,1.0,2.0,5.51304347826087
3,2.0,1237.0,98106,747250.0,4760.0,1.0,1.5,3.8480194017784966
3,2.5,1760.0,98136,850000.0,1143.0,0.5,1.2,0.6494318181818182
2,2.0,2720.0,98144,720000.0,4958.0,0.0,1.0,1.8227941176470588
4,2.0,1345.0,98103,962000.0,2808.0,2.0,2.0,2.0877323420074347
4,3.0,2600.0,98115,1750000.0,6840.0,1.0,1.3333333333333333,2.6307692307692307
3,2.0,2209.0,98115,715000.0,2734.0,1.0,1.5,1.23766410140335
2,2.5,950.0,98107,695000.0,1748.0,-0.5,0.8,1.84
4,2.5,1530.0,98146,675000.0,3060.0,1.5,1.6,2.0
2,1.0,830.0,98103,942000.0,6180.0,1.0,2.0,7.445783132530121
3,2.0,1590.0,98117,910000.0,910.0,1.0,1.5,0.5723270440251572
3,3.0,1524.0,98122,850000.0,513.0,0.0,1.0,0.33661417322834647
4,3.0,1920.0,98125,2095000.0,7455.0,1.0,1.3333333333333333,3.8828125
4,2.0,2660.0,98115,1357000.0,5243.0,2.0,2.0,1.9710526315789474
3,2.0,2284.0,98136,850000.0,6395.0,1.0,1.5,2.799912434325744
3,2.5,1604.0,98144,760000.0,1040.0,0.5,1.2,0.6483790523690773
4,4.0,2555.0,98105,1500000.0,4000.0,0.0,1.0,1.5655577299412915
3,1.5,2460.0,98115,1150000.0,15245.999999999998,1.5,2.0,6.197560975609755
3,2.5,2793.0,98109,1732000.0,1734.0,0.5,1.2,0.6208378088077336
2,1.5,1540.0,98106,751000.0,4800.0,0.5,1.3333333333333333,3.116883116883117
3,1.0,950.0,98106,589000.0,7320.0,2.0,3.0,7.705263157894737
3,1.5,1720.0,98168,426000.0,14374.800000000001,1.5,2.0,8.357441860465118
2,2.0,1470.0,98125,707000.0,7443.0,0.0,1.0,5.063265306122449
5,2.5,3500.0,98146,875000.0,14374.800000000001,2.5,2.0,4.107085714285715
3,2.5,1570.0,98103,901000.0,1362.0,0.5,1.2,0.867515923566879
2,2.0,1188.0,98119,450000.0,18730.8,0.0,1.0,15.766666666666666
3,2.5,2570.0,98118,1175000.0,12196.800000000001,0.5,1.2,4.745836575875487
3,2.5,1631.0,98103,1049950.0,1485.0,0.5,1.2,0.9104843654199878
3,2.0,1596.0,98105,505000.0,27878.4,1.0,1.5,17.467669172932332
2,2.5,820.0,98126,525000.0,1293.0,-0.5,0.8,1.576829268292683
3,2.5,1610.0,98119,875000.0,1500.0,0.5,1.2,0.9316770186335404
3,2.0,1425.0,98117,759999.0,729.0,1.0,1.5,0.511578947368421
2,2.5,1086.0,98115,884950.0,2068.0,-0.5,0.8,1.9042357274401474
2,2.5,1043.0,98117,690000.0,990.0,-0.5,0.8,0.9491850431447747
3,2.0,1440.0,98119,1195000.0,4239.0,1.0,1.5,2.94375
1,1.0,590.0,98106,435000.0,1549.0,0.0,1.0,2.6254237288135593
4,2.0,2040.0,98112,1175000.0,4178.0,2.0,2.0,2.0480392156862743
3,1.0,1780.0,98144,975000.0,5000.0,2.0,3.0,2.808988764044944
3,2.5,3560.0,98116,1575000.0,5000.0,0.5,1.2,1.404494382022472
2,2.5,1475.0,98103,945000.0,3753.0,-0.5,0.8,2.544406779661017
4,2.5,1890.0,98178,668000.0,3000.0,1.5,1.6,1.5873015873015872
4,2.0,2790.0,98126,930000.0,6250.0,2.0,2.0,2.240143369175627
4,3.5,2600.0,98122,2225000.0,3900.0,0.5,1.1428571428571428,1.5
3,2.0,1060.0,98106,575000.0,8910.0,1.0,1.5,8.40566037735849
3,1.0,2180.0,98125,720000.0,10890.0,2.0,3.0,4.995412844036697
3,2.0,1379.0,98125,729950.0,3353.0,1.0,1.5,2.431472081218274
3,1.5,2550.0,98105,958748.0,4080.0,1.5,2.0,1.6
4,3.5,3815.0,98116,2895000.0,3960.0,0.5,1.1428571428571428,1.0380078636959371
4,2.0,2634.0,98115,1500000.0,7475.0,2.0,2.0,2.8378891419893697
1,1.0,540.0,98104,335000.0,15245.999999999998,0.0,1.0,28.23333333333333
2,1.0,860.0,98108,565000.0,4800.0,1.0,2.0,5.5813953488372094
3,2.5,1690.0,98125,807500.0,7200.0,0.5,1.2,4.260355029585799
3,3.5,1800.0,98103,750000.0,1545.0,-0.5,0.8571428571428571,0.8583333333333333
3,2.5,1350.0,98119,899000.0,662.0,0.5,1.2,0.49037037037037035
4,2.0,2900.0,98144,1275000.0,4700.0,2.0,2.0,1.6206896551724137
3,3.0,1880.0,98107,999950.0,2200.0,0.0,1.0,1.1702127659574468
1,1.0,677.0,98115,270000.0,29620.800000000003,0.0,1.0,43.75302806499262
1,1.0,820.0,98118,530000.0,5100.0,0.0,1.0,6.219512195121951
3,2.5,1360.0,98103,700000.0,1248.0,0.5,1.2,0.9176470588235294
4,3.5,2600.0,98117,1950000.0,4000.0,0.5,1.1428571428571428,1.5384615384615385
4,3.5,2852.0,98102,1715000.0,3178.0,0.5,1.1428571428571428,1.114305750350631
3,3.5,1370.0,98133,619000.0,1125.0,-0.5,0.8571428571428571,0.8211678832116789
3,1.5,2000.0,98112,1400000.0,4800.0,1.5,2.0,2.4
3,3.5,3380.0,98177,1599500.0,7531.0,-0.5,0.8571428571428571,2.2281065088757397
3,3.0,1620.0,98136,1058000.0,5760.0,0.0,1.0,3.5555555555555554
3,2.0,2270.0,98122,1550000.0,7920.0,1.0,1.5,3.488986784140969
3,1.0,1200.0,98168,500000.0,9180.0,2.0,3.0,7.65
2,2.0,1225.0,98115,725000.0,960.0,0.0,1.0,0.7836734693877551
3,2.0,1380.0,98125,775000.0,8580.0,1.0,1.5,6.217391304347826
2,1.0,1200.0,98103,1025100.0,6200.0,1.0,2.0,5.166666666666667
2,2.0,1620.0,98103,835000.0,3090.0,0.0,1.0,1.9074074074074074
3,2.0,2950.0,98199,1500000.0,5350.0,1.0,1.5,1.8135593220338984
4,2.0,2100.0,98116,1225000.0,3600.0,2.0,2.0,1.7142857142857142
3,2.0,1705.0,98177,910000.0,7680.0,1.0,1.5,4.504398826979473
4,4.5,3610.0,98112,2800000.0,4500.0,-0.5,0.8888888888888888,1.2465373961218837
3,3.5,1800.0,98103,1050000.0,1563.0,-0.5,0.8571428571428571,0.8683333333333333
3,1.0,2130.0,98117,850000.0,3710.0,2.0,3.0,1.7417840375586855
2,2.0,1367.0,98121,1350000.0,86248.8,0.0,1.0,63.09348939283102
3,2.5,1730.0,98125,800000.0,2757.0,0.5,1.2,1.5936416184971098
4,3.5,4194.0,98112,3500000.0,5400.0,0.5,1.1428571428571428,1.2875536480686696
9,9.0,3780.0,98119,1210000.0,5020.0,0.0,1.0,1.3280423280423281
3,3.0,1410.0,98107,865000.0,826.0,0.0,1.0,0.5858156028368794
4,1.0,1340.0,98117,875000.0,3825.0,3.0,4.0,2.8544776119402986
5,1.0,2380.0,98136,539000.0,4240.0,4.0,5.0,1.781512605042017
3,4.5,2140.0,98109,1835000.0,3314.0,-1.5,0.6666666666666666,1.5485981308411214
3,2.0,2080.0,98178,738000.0,5650.0,1.0,1.5,2.7163461538461537
2,1.0,1410.0,98118,799000.0,6180.0,1.0,2.0,4.382978723404255
1,1.0,571.0,98121,331000.0,25264.8,0.0,1.0,44.246584938704025
4,2.5,2340.0,98106,870000.0,9670.0,1.5,1.6,4.132478632478633
5,4.5,5210.0,98122,3320000.0,6772.0,0.5,1.1111111111111112,1.2998080614203456
2,1.5,1060.0,98118,530000.0,5137.0,0.5,1.3333333333333333,4.84622641509434
2,2.5,996.0,98122,799000.0,2450.0,-0.5,0.8,2.459839357429719
4,2.0,1850.0,98105,1200000.0,3570.0,2.0,2.0,1.9297297297297298
1,1.0,690.0,98117,560000.0,4000.0,0.0,1.0,5.797101449275362
4,2.0,2260.0,98107,1330000.0,3750.0,2.0,2.0,1.6592920353982301
4,3.5,3190.0,98107,2130000.0,4305.0,0.5,1.1428571428571428,1.3495297805642634
3,2.5,1846.0,98199,1060000.0,10454.4,0.5,1.2,5.663271939328277
3,2.0,1700.0,98118,999999.0,3220.0,1.0,1.5,1.8941176470588235
4,2.0,2240.0,98126,795000.0,6240.0,2.0,2.0,2.7857142857142856
4,2.0,1660.0,98103,1127500.0,2280.0,2.0,2.0,1.3734939759036144
2,3.0,1780.0,98133,720000.0,2240.0,-1.0,0.6666666666666666,1.2584269662921348
4,3.5,2270.0,98146,710000.0,2500.0,0.5,1.1428571428571428,1.1013215859030836
